timestamp,px(m),py(m),pz(m),lz(m),vx(m/s),theta_pitch(rad),gyro_pitch_raw(rad/s),gyro_pitch_filtered(rad/s),omega_pitch(rad/s),of_x(pixels/frame)
1724368074.255,-0.001,0.0,0.028,0.029,0.0,-0.0120253185462409,0.0,-0.102,0.001,0.0
1724368074.28,0.0,0.0,0.028,0.029,0.0,-0.0121649448864004,0.0,0.054,0.0,0.1
1724368074.316,-0.001,0.0,0.029,0.029,-0.001,-0.0119555053761611,0.0,0.08,-0.001,-0.1
1724368074.341,0.0,0.0,0.03,0.032,0.0,-0.0121998514714403,0.0,-0.077,0.001,0.1
1724368074.384,0.0,0.0,0.03,0.032,0.0,-0.0121998514714403,0.0,0.014,0.0,0.1
1724368074.408,0.0,0.0,0.03,0.03,0.0,-0.0121998514714403,0.0,0.11,-0.001,0.2
1724368074.432,0.0,0.0,0.029,0.028,0.0,-0.0121823981789204,0.0,0.06,-0.001,0.2
1724368074.463,0.0,0.0,0.028,0.028,-0.002,0.0001396263401595,0.0,-0.002,0.0,-0.2
1724368074.499,0.0,0.0,0.028,0.028,-0.003,-0.0004188790204786,0.0,0.102,-0.001,0.1
1724368074.518,0.0,0.0,0.028,0.029,-0.008,-0.0001396263401595,0.0,0.107,-0.001,-0.1
1724368074.554,0.0,0.0,0.029,0.03,-0.009,-0.0016406094968746,0.0,0.047,0.0,0.1
1724368074.579,0.0,0.0,0.029,0.03,-0.015,-0.0003141592653589,0.0,0.139,-0.002,-0.2
1724368074.609,0.0,0.0,0.028,0.028,-0.01,-0.0042236967898262,0.0,0.123,-0.002,0.1
1724368074.64,-0.001,0.0,0.028,0.027,-0.012,-0.0042062434973063,0.0,-0.015,0.0,0.1
1724368074.67,-0.001,0.0,0.027,0.028,-0.014,-0.0044505895925855,0.0,0.055,0.0,-0.2
1724368074.701,0.0,0.0,0.027,0.028,-0.006,-0.0081855941918534,0.0,0.025,0.0,0.1
1724368074.731,-0.001,0.0,0.028,0.029,-0.011,-0.0067718774977379,0.0,-0.013,0.0,-0.2
1724368074.762,-0.001,0.0,0.028,0.028,-0.008,-0.0084299402871326,0.0,0.023,0.0,-0.1
1724368074.792,0.0,0.0,0.027,0.028,-0.004,-0.009843656981248,0.0,0.0,0.0,0.0
1724368074.822,0.0,0.0,0.028,0.03,-0.003,-0.0103323491718064,0.0,-0.02,0.0,0.2
1724368074.853,-0.001,0.0,0.029,0.03,-0.007,-0.0095993108859688,0.0,-0.062,0.001,0.1
1724368074.883,-0.001,0.0,0.028,0.027,-0.007,-0.0098960168588078,0.0,-0.082,0.001,-0.2
1724368074.908,0.0,0.0,0.028,0.027,-0.002,-0.0112050137978035,0.0,-0.025,0.0,0.0
1724368074.938,0.0,0.0,0.028,0.03,-0.002,-0.011379546723003,0.0,0.178,-0.003,0.2
1724368074.969,-0.001,0.0,0.028,0.027,-0.005,-0.0105941485596055,0.0,0.008,0.0,-0.1
1724368074.999,0.0,0.0,0.028,0.027,-0.003,-0.0111002940426839,0.0,-0.019,0.0,0.1
1724368075.03,0.0,0.0,0.027,0.028,0.0,-0.0117286125734018,0.0,-0.002,0.0,0.2
1724368075.06,-0.001,0.0,0.027,0.027,-0.004,-0.0110479341651241,0.0,-0.127,0.002,-0.1
1724368075.091,-0.001,0.0,0.028,0.031,-0.005,-0.0109781209950443,0.0,-0.01,0.0,-0.1
1724368075.121,0.0,0.0,0.028,0.031,-0.002,-0.0115366263556825,0.0,0.072,-0.001,-0.1
1724368075.152,-0.001,0.0,0.03,0.032,-0.003,-0.0112748269678833,0.0,-0.139,0.002,0.1
1724368075.182,-0.001,0.0,0.03,0.029,-0.003,-0.0113271868454432,0.0,-0.071,0.001,-0.2
1724368075.212,-0.001,0.0,0.03,0.029,-0.004,-0.0112748269678833,0.0,0.167,-0.002,-0.2
1724368075.237,0.0,0.0,0.029,0.028,-0.001,-0.0117984257434816,0.0,0.065,-0.001,0.1
1724368075.273,-0.001,0.0,0.028,0.028,-0.005,-0.0112050137978035,0.0,0.029,0.0,-0.2
1724368075.298,-0.001,0.0,0.028,0.027,-0.005,-0.0113271868454432,0.0,0.023,0.0,-0.1
1724368075.328,-0.001,0.0,0.027,0.027,-0.003,-0.011676252695842,0.0,0.061,-0.001,0.1
1724368075.359,0.0,0.0,0.028,0.029,0.0,-0.01228711793404,0.0,-0.002,0.0,0.2
1724368075.389,0.0,0.0,0.028,0.029,-0.001,-0.0119729586686811,0.0,0.065,-0.001,-0.1
1724368075.42,0.0,0.0,0.028,0.029,0.0,-0.0122347580564802,0.0,0.007,0.0,0.1
1724368075.45,0.0,0.0,0.029,0.03,0.0,-0.0122522113490001,0.0,0.009,0.0,0.2
1724368075.481,-0.001,-0.001,0.028,0.028,-0.004,-0.0114668131856027,0.0,-0.01,0.0,-0.2
1724368075.517,0.0,0.0,0.028,0.029,0.0,-0.0119555053761611,0.0,0.009,0.0,0.0
1724368075.542,0.0,0.0,0.028,0.029,0.0,-0.0121649448864004,0.0,-0.012,0.0,0.0
1724368075.566,0.0,0.0,0.029,0.03,0.0,-0.0121649448864004,0.0,0.023,0.0,0.4
1724368075.615,-0.001,0.0,0.028,0.028,-0.003,-0.0116064395257622,0.0,0.017,0.0,-0.2
1724368075.633,0.0,0.0,0.028,0.028,0.0,-0.0121823981789204,0.0,-0.011,0.0,0.0
1724368075.67,0.0,0.0,0.028,0.028,0.0,-0.0121649448864004,0.0,0.005,0.0,0.0
1724368075.688,0.0,0.0,0.028,0.029,0.0,-0.0121649448864004,0.0,0.027,0.0,0.2
1724368075.718,-0.001,0.0,0.028,0.029,-0.006,-0.0112573736753634,0.0,0.081,-0.001,-0.4
1724368075.749,0.0,0.0,0.028,0.029,0.0,-0.0120602251312808,0.0,0.035,0.0,-0.1
1724368075.779,0.0,0.0,0.028,0.029,-0.003,-0.011693705988362,0.0,0.014,0.0,-0.1
1724368075.81,0.0,0.0,0.028,0.029,-0.001,-0.0118856922060813,0.0,-0.031,0.0,0.1
1724368075.84,0.0,0.0,0.028,0.029,0.0,-0.0122696646415201,0.0,0.064,-0.001,0.1
1724368075.871,0.0,0.0,0.028,0.028,0.0,-0.0120776784238007,0.0,0.004,0.0,0.2
1724368075.901,0.0,0.0,0.027,0.027,-0.001,-0.0119031454986013,0.0,0.082,-0.001,0.2
1724368075.938,0.0,0.0,0.027,0.028,-0.003,-0.011676252695842,0.0,0.085,-0.001,-0.3
1724368075.956,0.0,0.0,0.027,0.028,0.0,-0.0120776784238007,0.0,-0.024,0.0,-0.1
1724368075.986,0.0,0.0,0.028,0.03,-0.002,-0.0118682389135614,0.0,-0.033,0.0,-0.1
1724368076.017,-0.001,0.0,0.027,0.027,-0.003,-0.0116413461108021,0.0,-0.006,0.0,-0.1
1724368076.047,0.0,0.0,0.027,0.027,0.0,-0.0121125850088406,0.0,0.03,0.0,0.0
1724368076.078,0.0,0.0,0.029,0.031,-0.001,-0.0120776784238007,0.0,-0.06,0.001,0.0
1724368076.114,-0.001,0.0,0.029,0.03,-0.004,-0.0116413461108021,0.0,0.036,0.0,-0.1
1724368076.139,0.0,0.0,0.029,0.029,-0.003,-0.0119205987911212,0.0,0.065,-0.001,-0.2
1724368076.169,0.0,0.0,0.029,0.029,-0.001,-0.0121300383013605,0.0,0.006,0.0,0.1
1724368076.2,0.0,0.0,0.029,0.029,-0.001,-0.0121300383013605,0.0,-0.025,0.0,0.0
1724368076.23,0.0,0.0,0.028,0.027,0.0,-0.0123394778115999,0.0,0.034,0.0,0.0
1724368076.261,0.0,0.0,0.028,0.027,0.0,-0.01230457122656,0.0,0.014,0.0,0.0
1724368076.291,0.0,0.0,0.028,0.028,-0.002,-0.0120427718387608,0.0,-0.035,0.0,-0.1
1724368076.328,0.0,0.0,0.028,0.03,-0.004,-0.0117984257434816,0.0,-0.019,0.0,-0.1
1724368076.346,0.0,0.0,0.028,0.027,-0.002,-0.0120253185462409,0.0,0.031,0.0,0.1
1724368076.376,0.0,0.0,0.027,0.027,0.0,-0.01228711793404,0.0,0.099,-0.001,0.2
1724368076.407,0.0,0.0,0.028,0.029,-0.001,-0.0121125850088406,0.0,-0.05,0.0,0.2
1724368076.437,0.0,0.0,0.027,0.027,0.0,-0.01228711793404,0.0,0.13,-0.002,0.0
1724368076.468,0.0,0.0,0.027,0.027,0.0,-0.0122696646415201,0.0,-0.008,0.0,0.1
1724368076.498,0.0,0.0,0.028,0.029,0.0,-0.01228711793404,0.0,0.021,0.0,0.3
1724368076.528,0.0,0.0,0.027,0.027,-0.001,-0.0120602251312808,0.0,0.004,0.0,-0.1
1724368076.559,0.0,0.0,0.027,0.028,-0.001,-0.0120427718387608,0.0,-0.1,0.001,-0.1
1724368076.589,0.0,0.0,0.027,0.028,0.0,-0.0120602251312808,0.0,0.067,-0.001,-0.1
1724368076.626,0.0,0.0,0.028,0.029,0.001,-0.0119205987911212,0.0,-1.519,0.026,0.1
1724368076.65,-0.001,0.0,0.027,0.027,0.0,-0.0113271868454432,0.0,1.006,-0.017,-0.2
1724368076.681,0.0,0.0,0.027,0.027,0.007,-0.0119205987911212,0.0,-0.367,0.006,0.0
1724368076.711,-0.001,-0.002,0.028,0.029,0.005,-0.0111701072127637,0.0,0.58,-0.01,0.3
1724368076.735,-0.003,-0.002,0.027,0.028,0.0,-0.0102625360017266,0.0,-3.805,0.066,0.0
1724368076.766,-0.003,-0.002,0.027,0.027,0.002,-0.0098785635662879,0.0,6.35,-0.11,0.1
1724368076.796,-0.007,-0.003,0.026,0.027,-0.014,-0.0072256631032565,0.0,-1.787,0.031,-0.5
1724368076.833,-0.01,-0.004,0.023,0.022,-0.026,-0.0053407075111026,0.0,6.73,-0.117,-0.3
1724368076.857,-0.014,-0.008,0.022,0.021,-0.038,-0.0041887902047863,0.0,2.595,-0.045,-0.5
1724368076.894,-0.017,-0.013,0.021,0.021,-0.049,-0.0016231562043547,0.0,9.161,-0.159,-0.2
1724368076.918,-0.025,-0.015,0.022,0.024,-0.081,0.0028099800957108,0.0,-7.239,0.126,-1.5
1724368076.949,-0.03,-0.019,0.02,0.018,-0.098,0.0056897733615015,0.0,5.53,-0.096,-0.8
1724368076.979,-0.033,-0.023,0.02,0.031,-0.106,0.0059166661642607,0.0,-3.414,0.059,-0.4
1724368077.009,-0.045,-0.029,0.024,0.031,-0.149,0.0094422312532893,0.0,11.208,-0.195,-1.8
1724368077.046,-0.051,-0.033,0.024,0.023,-0.157,0.0111002940426839,0.0,-0.679,0.011,-0.3
1724368077.07,-0.062,-0.035,0.021,0.02,-0.198,0.0154461638801498,0.0,11.767,-0.205,-2.8
1724368077.101,-0.068,-0.037,0.02,0.02,-0.215,0.0159348560707082,0.0,-7.014,0.122,-2.0
1724368077.125,-0.076,-0.042,0.02,0.022,-0.23,0.0158999494856683,0.0,11.835,-0.206,-1.0
1724368077.156,-0.088,-0.046,0.017,0.017,-0.26,0.0125663706143591,0.0,17.61,-0.307,-1.6
1724368077.186,-0.095,-0.048,0.017,0.01,-0.258,0.0016406094968746,0.0,15.262,-0.266,-3.2
1724368077.229,-0.104,-0.051,0.013,0.01,-0.266,-0.0092502450355699,0.0,28.574,-0.498,-2.3
1724368077.247,-0.112,-0.054,0.006,0.0,-0.263,-0.0225322006432467,0.0,56.232,-0.981,-0.7
1724368077.277,-0.116,-0.057,0.004,0.0,-0.231,-0.0490088453960007,0.0,50.49,-0.881,-2.1
1724368077.308,-0.122,-0.058,0.002,0.0,-0.191,-0.0873537290623162,0.0,47.207,-0.823,-0.6
1724368077.338,-0.122,-0.055,0.0,0.0,-0.134,-0.1105317015288008,0.0,22.397,-0.39,0.5
1724368077.369,-0.118,-0.044,-0.001,0.0,-0.057,-0.1254891732183923,0.0,6.196,-0.108,1.0
1724368077.405,-0.119,-0.046,0.0,0.0,-0.023,-0.1209164105781671,0.0,-24.817,0.433,1.4
1724368077.429,-0.107,-0.038,-0.003,0.0,0.079,-0.1117359787126769,0.0,-44.764,0.781,1.7
1724368077.46,-0.093,-0.03,-0.005,0.0,0.17,-0.1066047107118136,0.0,-52.48,0.915,4.2
1724368077.496,-0.079,-0.023,-0.005,0.0,0.245,-0.073548174679041,0.0,-65.374,1.14,2.5
1724368077.515,-0.063,-0.015,-0.009,0.0,0.308,-0.0442790031230961,0.0,-73.175,1.277,2.4
1724368077.545,-0.047,-0.006,-0.006,0.006,0.356,-0.0129503430497979,0.0,-69.514,1.213,3.3
1724368077.576,-0.033,0.0,0.0,0.013,0.371,0.0194953277447766,0.0,-56.924,0.993,3.8
1724368077.606,-0.023,0.006,0.002,0.027,0.357,0.0486597795456019,0.0,-51.113,0.892,1.6
1724368077.636,-0.013,0.012,0.014,0.027,0.356,0.0664446846234241,0.0,-51.753,0.903,2.4
1724368077.673,-0.005,0.016,0.025,0.033,0.311,0.0974068255538035,0.0,-43.134,0.752,1.4
1724368077.697,0.0,0.019,0.036,0.045,0.255,0.1235867643337184,0.0,-19.262,0.336,0.3
1724368077.728,0.001,0.019,0.042,0.045,0.184,0.1362054948256374,0.0,3.626,-0.063,0.0
1724368077.764,0.001,0.019,0.055,0.062,0.114,0.1365894672610762,0.0,25.229,-0.44,-0.8
1724368077.789,-0.003,0.015,0.065,0.069,0.035,0.128944925137341,0.0,36.559,-0.638,-1.0
1724368077.819,-0.008,0.011,0.069,0.068,-0.026,0.1130973355292325,0.0,42.404,-0.74,-0.9
1724368077.85,-0.018,0.006,0.071,0.068,-0.1,0.0969181333632451,0.0,39.31,-0.686,-2.2
1724368077.88,-0.026,0.002,0.072,0.07,-0.149,0.0778067780539072,0.0,46.804,-0.816,-2.7
1724368077.904,-0.034,-0.001,0.07,0.066,-0.189,0.0555189235059396,0.0,53.142,-0.927,-1.4
1724368077.935,-0.046,-0.007,0.07,0.066,-0.238,0.0327423767674136,0.0,55.869,-0.975,-3.1
1724368077.965,-0.055,-0.011,0.064,0.057,-0.256,0.007051130178057,0.0,49.071,-0.856,-3.3
1724368077.996,-0.063,-0.015,0.058,0.051,-0.257,-0.0166853476490657,0.0,41.97,-0.732,-1.5
1724368078.026,-0.072,-0.019,0.057,0.043,-0.257,-0.036302848441482,0.0,38.013,-0.663,-1.1
1724368078.057,-0.081,-0.024,0.049,0.043,-0.258,-0.0532674487708669,0.0,37.538,-0.655,-2.6
1724368078.087,-0.087,-0.027,0.044,0.039,-0.232,-0.0718901118896464,0.0,22.372,-0.39,-0.9
1724368078.118,-0.093,-0.031,0.047,0.052,-0.202,-0.0831998454425697,0.0,15.547,-0.271,-0.5
1724368078.16,-0.1,-0.033,0.049,0.052,-0.181,-0.0913156264643433,0.0,21.529,-0.375,-1.5
1724368078.178,-0.103,-0.035,0.054,0.054,-0.139,-0.1032885851330244,0.0,5.165,-0.09,-0.5
1724368078.209,-0.106,-0.037,0.06,0.061,-0.101,-0.1018399618538691,0.0,-22.317,0.389,-0.4
1724368078.239,-0.108,-0.038,0.066,0.069,-0.066,-0.0916821456072621,0.0,-17.191,0.3,0.0
1724368078.276,-0.107,-0.041,0.074,0.069,-0.025,-0.0839852436059671,0.0,-15.731,0.274,0.4
1724368078.294,-0.107,-0.042,0.08,0.076,0.003,-0.0764105146523117,0.0,-20.898,0.364,0.2
1724368078.325,-0.11,-0.037,0.087,0.087,0.005,-0.062779493194236,0.0,-24.184,0.422,-0.2
1724368078.355,-0.106,-0.036,0.094,0.087,0.037,-0.052604223655109,0.0,-21.477,0.374,1.1
1724368078.385,-0.104,-0.035,0.105,0.104,0.057,-0.0422893277758226,0.0,-20.267,0.353,0.4
1724368078.416,-0.101,-0.034,0.112,0.109,0.073,-0.031991885189056,0.0,-23.157,0.404,0.4
1724368078.446,-0.097,-0.033,0.121,0.117,0.087,-0.0204203522483336,0.0,-27.121,0.473,1.1
1724368078.477,-0.095,-0.031,0.127,0.117,0.092,-0.0069987703004972,0.0,-25.806,0.45,0.5
1724368078.506,-0.092,-0.03,0.134,0.131,0.093,0.0052534410485029,0.0,-21.114,0.368,0.4
1724368078.543,-0.089,-0.029,0.142,0.142,0.093,0.0162315620435472,0.0,-18.883,0.329,0.6
1724368078.567,-0.086,-0.027,0.149,0.142,0.088,0.0257436064669163,0.0,-12.628,0.22,0.5
1724368078.597,-0.082,-0.026,0.162,0.162,0.082,0.0313635666583381,0.0,-4.898,0.085,0.2
1724368078.628,-0.079,-0.024,0.174,0.176,0.075,0.0336499479784506,0.0,-2.424,0.042,0.2
1724368078.664,-0.076,-0.023,0.183,0.176,0.067,0.0345226126044478,0.0,-3.135,0.054,0.5
1724368078.689,-0.074,-0.022,0.198,0.195,0.058,0.0353429173528851,0.0,-0.84,0.014,0.1
1724368078.713,-0.072,-0.02,0.207,0.199,0.051,0.0339641072438096,0.0,3.745,-0.065,0.4
1724368078.743,-0.07,-0.019,0.214,0.21,0.044,0.0312413936106984,0.0,5.806,-0.101,0.2
1724368078.774,-0.069,-0.018,0.222,0.21,0.036,0.0284139602224676,0.0,5.207,-0.09,0.0
1724368078.804,-0.068,-0.017,0.23,0.223,0.028,0.0263195651200744,0.0,2.069,-0.036,0.0
1724368078.835,-0.061,-0.016,0.238,0.234,0.045,0.0223751210105673,0.0,0.965,-0.016,0.0
1724368078.865,-0.06,-0.015,0.246,0.234,0.037,0.0223751210105673,0.0,-1.92,0.033,0.0
1724368078.902,-0.059,-0.014,0.254,0.246,0.031,0.022759093446006,0.0,1.752,-0.03,0.1
1724368078.938,-0.059,-0.013,0.262,0.255,0.021,0.0220435084526883,0.0,5.799,-0.101,-0.3
1724368078.956,-0.065,-0.013,0.27,0.27,-0.008,0.0219562419900886,0.0,6.741,-0.117,-0.5
1724368078.987,-0.066,-0.014,0.278,0.27,-0.014,0.0179768912955415,0.0,11.162,-0.194,-0.1
1724368079.017,-0.066,-0.013,0.286,0.281,-0.018,0.0123918376891597,0.0,8.558,-0.149,-0.1
1724368079.048,-0.067,-0.013,0.294,0.291,-0.022,0.0078016217564146,0.0,8.497,-0.148,-0.2
1724368079.078,-0.065,-0.012,0.303,0.291,-0.015,0.0025481807079117,0.0,6.888,-0.12,0.3
1724368079.102,-0.071,-0.014,0.312,0.304,-0.032,0.0014311699866353,0.0,3.746,-0.065,-2.0
1724368079.139,-0.072,-0.014,0.32,0.317,-0.032,-8.726646259971648e-05,0.0,2.989,-0.052,-0.1
1724368079.163,-0.073,-0.014,0.328,0.327,-0.032,-0.0010297442586766,0.0,2.699,-0.047,-0.1
1724368079.2,-0.074,-0.015,0.337,0.327,-0.03,-0.0032288591161895,0.0,6.507,-0.113,0.0
1724368079.224,-0.074,-0.014,0.347,0.342,-0.028,-0.0067893307902579,0.0,6.436,-0.112,0.0
1724368079.255,-0.068,-0.02,0.356,0.352,-0.008,-0.0115715329407224,0.0,2.758,-0.048,-0.1
1724368079.285,-0.07,-0.02,0.365,0.352,-0.007,-0.012618730491919,0.0,1.403,-0.024,-0.1
1724368079.322,-0.07,-0.02,0.375,0.367,-0.004,-0.0111875605052836,0.0,-7.601,0.132,0.0
1724368079.346,-0.072,-0.023,0.385,0.382,-0.005,-0.0062482787221397,0.0,-7.381,0.128,-0.2
1724368079.376,-0.072,-0.025,0.393,0.391,-0.004,-0.002460914245312,0.0,-3.592,0.062,-0.2
1724368079.407,-0.066,-0.009,0.402,0.391,0.009,-0.0027925268031909,0.0,-1.288,0.022,0.0
1724368079.437,-0.066,-0.008,0.412,0.408,0.009,-0.0020071286397934,0.0,-0.829,0.014,0.0
1724368079.468,-0.068,-0.006,0.423,0.423,0.005,-0.000593411945678,0.0,-1.852,0.032,0.0
1724368079.504,-0.069,-0.006,0.432,0.423,0.002,0.001535889741755,0.0,-3.457,0.06,-0.1
1724368079.522,-0.07,0.0,0.443,0.435,-0.001,0.0038746309394274,0.0,-3.309,0.057,0.0
1724368079.553,-0.071,0.003,0.451,0.446,-0.004,0.0058817595792208,0.0,-3.152,0.055,0.0
1724368079.589,-0.073,0.003,0.461,0.462,-0.009,0.0071907565182166,0.0,-2.048,0.035,-0.1
1724368079.614,-0.073,0.005,0.471,0.462,-0.011,0.0077667151713747,0.0,1.816,-0.031,0.0
1724368079.644,-0.076,0.009,0.48,0.472,-0.019,0.0067369709126981,0.0,4.85,-0.084,0.0
1724368079.674,-0.079,0.01,0.491,0.49,-0.025,0.0043633231299858,0.0,5.789,-0.101,-0.2
1724368079.705,-0.08,0.012,0.5,0.49,-0.026,0.0012566370614359,0.0,2.995,-0.052,-0.1
1724368079.735,-0.081,0.014,0.51,0.5,-0.027,-0.0007330382858376,0.0,1.993,-0.034,-0.1
1724368079.766,-0.084,0.014,0.52,0.515,-0.03,-0.0014660765716752,0.0,3.538,-0.061,-0.2
1724368079.796,-0.086,0.014,0.529,0.528,-0.033,-0.0029321531433504,0.0,4.46,-0.077,-0.1
1724368079.827,-0.088,0.014,0.538,0.528,-0.034,-0.0049567350756638,0.0,4.166,-0.072,-0.1
1724368079.857,-0.09,0.016,0.544,0.534,-0.034,-0.00614355896702,0.0,-1.299,0.022,-0.1
1724368079.888,-0.092,0.017,0.553,0.55,-0.033,-0.0052883476335428,0.0,-2.954,0.051,0.0
1724368079.918,-0.094,0.017,0.561,0.55,-0.033,-0.0043807764225057,0.0,0.586,-0.01,-0.1
1724368079.942,-0.098,0.019,0.569,0.561,-0.038,-0.0046949356878647,0.0,3.814,-0.066,-0.4
1724368079.979,-0.102,0.02,0.577,0.572,-0.042,-0.0069289571304174,0.0,7.309,-0.127,-0.1
1724368080.009,-0.106,0.021,0.584,0.584,-0.042,-0.0113097335529232,0.0,10.083,-0.175,-0.2
1724368080.034,-0.107,0.021,0.592,0.584,-0.038,-0.0164410015537865,0.0,8.472,-0.147,-0.1
1724368080.064,-0.111,0.023,0.6,0.597,-0.039,-0.0197222205475359,0.0,3.823,-0.066,-0.4
1724368080.101,-0.117,0.021,0.609,0.607,-0.04,-0.0206297917585729,0.0,3.482,-0.06,-0.4
1724368080.125,-0.118,0.021,0.617,0.607,-0.035,-0.0230034395412852,0.0,4.645,-0.081,-0.1
1724368080.155,-0.12,0.02,0.626,0.619,-0.028,-0.0254643537865972,0.0,0.704,-0.012,0.0
1724368080.186,-0.121,0.018,0.634,0.629,-0.02,-0.0251676478137582,0.0,-3.339,0.058,0.0
1724368080.216,-0.121,0.017,0.643,0.643,-0.014,-0.0224798407656869,0.0,-5.701,0.099,0.0
1724368080.247,-0.122,0.016,0.651,0.643,-0.007,-0.0188844625065786,0.0,-7.291,0.127,0.0
1724368080.277,-0.123,0.01,0.659,0.652,-0.004,-0.0148876585195116,0.0,-6.53,0.113,-0.1
1724368080.308,-0.122,0.005,0.665,0.661,0.001,-0.0113097335529232,0.0,-6.171,0.107,0.0
1724368080.332,-0.123,0.003,0.674,0.661,0.002,-0.0080110612666539,0.0,-6.274,0.109,0.0
1724368080.369,-0.125,0.003,0.682,0.674,0.001,-0.0051661745859032,0.0,-2.05,0.035,0.0
1724368080.393,-0.123,0.0,0.688,0.683,0.005,-0.0050440015382636,0.0,2.562,-0.044,-0.2
1724368080.423,-0.123,0.0,0.695,0.695,0.006,-0.0061959188445798,0.0,0.676,-0.011,-0.2
1724368080.454,-0.123,-0.003,0.702,0.695,0.008,-0.0060562925044203,0.0,-0.6,0.01,0.0
1724368080.484,-0.124,-0.003,0.709,0.705,0.007,-0.0056374134839416,0.0,-0.572,0.009,-0.1
1724368080.515,-0.123,-0.004,0.717,0.716,0.011,-0.0050090949532237,0.0,-1.104,0.019,0.1
1724368080.545,-0.123,-0.006,0.725,0.727,0.012,-0.0047123889803846,0.0,-2.669,0.046,0.0
1724368080.576,-0.121,-0.006,0.734,0.727,0.015,-0.0033161255787892,0.0,-3.218,0.056,0.1
1724368080.606,-0.119,-0.007,0.743,0.739,0.017,-0.0015009831567151,0.0,-4.201,0.073,0.0
1724368080.637,-0.118,-0.018,0.752,0.751,0.018,0.0003839724354387,0.0,-3.941,0.068,0.1
1724368080.667,-0.149,0.041,0.761,0.751,-0.025,0.0049392817831439,0.0,-1.64,0.028,-1.4
1724368080.691,-0.151,0.039,0.77,0.762,-0.028,0.0056025068989017,0.0,2.913,-0.05,-0.1
1724368080.722,-0.152,0.036,0.78,0.775,-0.03,0.0026529004630313,0.0,9.667,-0.168,-0.2
1724368080.758,-0.152,0.036,0.787,0.781,-0.029,-0.0032986722862692,0.0,11.215,-0.195,-0.2
1724368080.783,-0.149,0.039,0.795,0.781,-0.022,-0.009529497715889,0.0,8.985,-0.156,-0.1
1724368080.813,-0.149,0.039,0.802,0.797,-0.019,-0.0125314640293192,0.0,4.012,-0.07,0.0
1724368080.844,-0.147,0.04,0.809,0.805,-0.012,-0.0132645023151569,0.0,-3.053,0.053,0.1
1724368080.886,-0.149,0.037,0.816,0.818,-0.01,-0.0113970000155229,0.0,-3.348,0.058,0.0
1724368080.905,-0.15,0.037,0.824,0.818,-0.007,-0.0096342174710087,0.0,-3.356,0.058,0.0
1724368080.935,-0.148,0.038,0.831,0.829,-0.002,-0.0086568330898918,0.0,-0.971,0.016,0.1
1724368080.966,-0.15,0.034,0.837,0.834,-0.002,-0.0082379540694132,0.0,-0.218,0.003,-0.1
1724368080.996,-0.151,0.039,0.844,0.834,-0.001,-0.0076969020012949,0.0,-1.106,0.019,0.0
1724368081.026,-0.131,0.02,0.853,0.85,0.025,-0.0080634211442138,0.0,-2.981,0.052,0.0
1724368081.057,-0.137,0.028,0.861,0.858,0.019,-0.0061610122595399,0.0,-2.489,0.043,0.6
1724368081.081,-0.151,0.039,0.87,0.871,0.003,-0.0034557519189487,0.0,-3.718,0.064,-0.8
1724368081.112,-0.137,0.041,0.877,0.871,0.021,-0.0021816615649929,0.0,-5.284,0.092,0.3
1724368081.148,-0.111,0.046,0.884,0.877,0.053,-0.0023387411976724,0.0,-2.185,0.038,1.1
